configuration,seed,task,age,relative_score,canonical_weight
ap_shared,20260715,position,42,-0.14934217929840088,0.010554572567343712
ap_shared,20260715,position,43,-0.79468834400177,0.005535672884434462
ap_shared,20260715,position,44,0.6703678369522095,0.023957205936312675
ap_shared,20260715,position,45,-0.2213762104511261,0.009821021929383278
ap_shared,20260715,position,46,-0.6119517683982849,0.006645563989877701
ap_shared,20260715,position,47,-0.424716591835022,0.008013957180082798
ap_shared,20260715,position,48,1.0763944387435913,0.035955991595983505
ap_shared,20260715,position,49,-0.1296062171459198,0.010764946229755878
ap_shared,20260715,position,50,0.2778627872467041,0.01617981120944023
ap_shared,20260715,position,51,-1.5586081743240356,0.0025787202175706625
ap_shared,20260715,position,52,-0.11267221719026566,0.010948792099952698
ap_shared,20260715,position,53,-0.5740499496459961,0.0069022770039737225
ap_shared,20260715,position,54,0.31342846155166626,0.01676560938358307
ap_shared,20260715,position,55,0.551799476146698,0.02127857692539692
ap_shared,20260715,position,56,0.2938954830169678,0.016441306099295616
ap_shared,20260715,position,57,-0.04586206376552582,0.01170527096837759
ap_shared,20260715,position,58,0.4720398783683777,0.019647326320409775
ap_shared,20260715,position,59,-0.9821223020553589,0.004589535761624575
ap_shared,20260715,position,60,-0.17707505822181702,0.010265884920954704
ap_shared,20260715,position,61,-0.4798469543457031,0.007584103383123875
ap_shared,20260715,position,62,-1.2648637294769287,0.0034592009615153074
ap_shared,20260715,position,63,-0.8864466547966003,0.005050335079431534
ap_shared,20260715,position,64,0.5326896905899048,0.020875809714198112
ap_shared,20260715,position,65,0.6097847819328308,0.022548895329236984
ap_shared,20260715,position,66,-0.843505322933197,0.0052719274535775185
ap_shared,20260715,position,67,-0.8556064963340759,0.0052085150964558125
ap_shared,20260715,position,68,-0.39314109086990356,0.008271039463579655
ap_shared,20260715,position,69,-0.3465166687965393,0.008665802888572216
ap_shared,20260715,position,70,-0.2518865168094635,0.009525904431939125
ap_shared,20260715,position,71,-0.11165762692689896,0.010959906503558159
ap_shared,20260715,position,72,-0.20504117012023926,0.009982764720916748
ap_shared,20260715,position,73,-0.4640030860900879,0.00770522141829133
ap_shared,20260715,position,74,-0.16464339196681976,0.010394303128123283
ap_shared,20260715,position,75,0.19585706293582916,0.014905918389558792
ap_shared,20260715,position,76,0.2741243243217468,0.01611943542957306
ap_shared,20260715,position,77,0.22259090840816498,0.015309786424040794
ap_shared,20260715,position,78,0.3934633135795593,0.018162604421377182
ap_shared,20260715,position,79,-0.24586787819862366,0.009583409875631332
ap_shared,20260716,event,0,0.0,0.01688910834491253
ap_shared,20260716,event,1,-0.02797168493270874,0.016423236578702927
ap_shared,20260716,event,2,1.1351890563964844,0.05255488306283951
ap_shared,20260716,event,3,1.2837454080581665,0.06097197160124779
ap_shared,20260716,event,4,0.7917271852493286,0.03727773204445839
ap_shared,20260716,event,5,0.2364058792591095,0.02139323391020298
ap_shared,20260716,event,6,-0.016225427389144897,0.01661728508770466
ap_shared,20260716,event,7,-0.7027655243873596,0.008363720029592514
ap_shared,20260716,event,8,-0.01763254404067993,0.016593918204307556
ap_shared,20260716,event,9,-0.25867408514022827,0.013039650395512581
ap_shared,20260716,event,10,0.36230775713920593,0.02426358312368393
ap_shared,20260716,event,11,-0.011909544467926025,0.016689157113432884
ap_shared,20260716,event,12,-1.0313297510147095,0.006021516863256693
ap_shared,20260716,event,13,-1.4177449941635132,0.004091550130397081
ap_shared,20260716,event,14,-0.1538408398628235,0.014480862766504288
ap_shared,20260716,event,15,-0.38445183634757996,0.011498505249619484
ap_shared,20260716,event,16,-0.48516687750816345,0.01039684098213911
ap_shared,20260716,event,17,-0.36236074566841125,0.011755344457924366
ap_shared,20260716,event,18,-1.8617101907730103,0.002624679356813431
ap_shared,20260716,event,19,-2.582127809524536,0.00127703498583287
ap_shared,20260716,event,20,-0.7431098222732544,0.008033008314669132
ap_shared,20260716,event,21,-1.3289868831634521,0.004471311811357737
ap_shared,20260716,event,22,-1.8256163597106934,0.0027211448177695274
ap_shared,20260716,event,23,-0.450803279876709,0.010760323144495487
ap_shared,20260716,event,24,-0.4688992202281952,0.010567355901002884
ap_shared,20260716,event,25,-0.9602832794189453,0.006464886479079723
ap_shared,20260716,event,26,-0.7755908966064453,0.0077762785367667675
ap_shared,20260716,event,27,-0.15235298871994019,0.01450242567807436
ap_shared,20260716,event,28,-0.31718507409095764,0.012298580259084702
ap_shared,20260716,event,29,-2.334756374359131,0.0016354413237422705
ap_shared,20260716,event,30,0.04485142230987549,0.017663853242993355
ap_shared,20260716,event,31,-0.4350641369819641,0.010931020602583885
ap_shared,20260716,event,32,-1.2617671489715576,0.004782204981893301
ap_shared,20260716,event,33,-0.6323482394218445,0.008973902091383934
ap_shared,20260716,event,34,-0.8492039442062378,0.007224405184388161
ap_shared,20260716,event,35,-2.0186290740966797,0.002243505557999015
ap_shared,20260716,event,36,0.08444884419441223,0.018377328291535378
ap_shared,20260716,event,37,-0.8517926931381226,0.007205727510154247
ap_shared,20260716,event,38,-1.0046501159667969,0.0061843316070735455
ap_shared,20260716,event,39,-1.5604145526885986,0.0035475394688546658
ap_shared,20260716,event,40,-0.5802336931228638,0.009453974664211273
ap_shared,20260716,event,41,0.058990031480789185,0.01791536808013916
